OBJECTID,Name,Address,Average_Score,Date,Inspection_Score,FacilityID,ZipCode,Latitude,Longitude,Month,Day,Year,,,Date2
6448,Dobie Jr High School,"1200 E RUNDBERG LN
AUSTIN, TX 78753
",97.2,"Tuesday, January 30, 2018",97,2800114,78753,30.35410818,-97.68038793,1,30,2018,,,1/30/2018
6449,Dobie Jr High School,"1200 E RUNDBERG LN
AUSTIN, TX 78753
",97.2,"Wednesday, February 24, 2016",98,2800114,78753,30.35410818,-97.68038793,2,24,2016,,,2/24/2016
6450,Dobie Jr High School,"1200 E RUNDBERG LN
AUSTIN, TX 78753
",97.2,"Wednesday, October 19, 2016",90,2800114,78753,30.35410818,-97.68038793,10,19,2016,,,10/19/2016
6451,Dobie Jr High School,"1200 E RUNDBERG LN
AUSTIN, TX 78753
",97.2,"Thursday, May 4, 2017",100,2800114,78753,30.35410818,-97.68038793,5,4,2017,,,5/4/2017
6452,Dobie Jr High School,"1200 E RUNDBERG LN
AUSTIN, TX 78753
",97.2,"Thursday, September 6, 2018",100,2800114,78753,30.35410818,-97.68038793,9,6,2018,,,9/6/2018
6453,Dobie Mall - Burrito Factory,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89,"Friday, December 4, 2015",92,11309583,78705,30.28363234,-97.74164716,12,4,2015,,,12/4/2015
6454,Dobie Mall - Burrito Factory,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89,"Tuesday, April 25, 2017",86,11309583,78705,30.28363234,-97.74164716,4,25,2017,,,4/25/2017
6455,Dobie Mall - Burrito Factory,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89,"Monday, November 7, 2016",90,11309583,78705,30.28363234,-97.74164716,11,7,2016,,,11/7/2016
6456,Dobie Mall - Burrito Factory,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89,"Thursday, July 19, 2018",87,11309583,78705,30.28363234,-97.74164716,7,19,2018,,,7/19/2018
6457,Dobie Mall - Burrito Factory,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89,"Monday, June 6, 2016",90,11309583,78705,30.28363234,-97.74164716,6,6,2016,,,6/6/2016
6458,Dobie Mall - Burrito Factory,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89,"Monday, October 23, 2017",89,11309583,78705,30.28363234,-97.74164716,10,23,2017,,,10/23/2017
6459,Dobie Mall - Oma's Kitchen,"2025 GUADALUPE ST
AUSTIN, TX 78705
",88,"Thursday, July 26, 2018",91,10525098,78705,30.28363234,-97.74164716,7,26,2018,,,7/26/2018
6460,Dobie Mall - Oma's Kitchen,"2025 GUADALUPE ST
AUSTIN, TX 78705
",88,"Tuesday, May 16, 2017",81,10525098,78705,30.28363234,-97.74164716,5,16,2017,,,5/16/2017
6461,Dobie Mall - Oma's Kitchen,"2025 GUADALUPE ST
AUSTIN, TX 78705
",88,"Monday, November 28, 2016",92,10525098,78705,30.28363234,-97.74164716,11,28,2016,,,11/28/2016
6462,Dobie Mall - Oma's Kitchen,"2025 GUADALUPE ST
AUSTIN, TX 78705
",88,"Thursday, July 14, 2016",91,10525098,78705,30.28363234,-97.74164716,7,14,2016,,,7/14/2016
6463,Dobie Mall - Oma's Kitchen,"2025 GUADALUPE ST
AUSTIN, TX 78705
",88,"Tuesday, November 21, 2017",84,10525098,78705,30.28363234,-97.74164716,11,21,2017,,,11/21/2017
6464,Dobie Mall - Oma's Kitchen,"2025 GUADALUPE ST
AUSTIN, TX 78705
",88,"Tuesday, January 12, 2016",89,10525098,78705,30.28363234,-97.74164716,1,12,2016,,,1/12/2016
6465,Dobie Mall--Niki's Pizza,"2021 GUADALUPE ST
AUSTIN, TX 78705
",84.7,"Thursday, December 31, 2015",91,2800570,78705,30.283469,-97.74127747,12,31,2015,,,12/31/2015
6466,Dobie Mall--Niki's Pizza,"2021 GUADALUPE ST
AUSTIN, TX 78705
",84.7,"Wednesday, May 10, 2017",78,2800570,78705,30.283469,-97.74127747,5,10,2017,,,5/10/2017
6467,Dobie Mall--Niki's Pizza,"2021 GUADALUPE ST
AUSTIN, TX 78705
",84.7,"Friday, October 27, 2017",85,2800570,78705,30.283469,-97.74127747,10,27,2017,,,10/27/2017
6468,Dobie Mall--Niki's Pizza,"2021 GUADALUPE ST
AUSTIN, TX 78705
",84.7,"Tuesday, November 29, 2016",88,2800570,78705,30.283469,-97.74127747,11,29,2016,,,11/29/2016
6469,Dobie Mall--Niki's Pizza,"2021 GUADALUPE ST
AUSTIN, TX 78705
",84.7,"Tuesday, July 12, 2016",75,2800570,78705,30.283469,-97.74127747,7,12,2016,,,7/12/2016
6470,Dobie Mall--Niki's Pizza,"2021 GUADALUPE ST
AUSTIN, TX 78705
",84.7,"Thursday, July 26, 2018",91,2800570,78705,30.283469,-97.74127747,7,26,2018,,,7/26/2018
6471,Dobie Mall--Subway,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89.8,"Friday, June 10, 2016",93,2801755,78705,30.28363234,-97.74164716,6,10,2016,,,6/10/2016
6472,Dobie Mall--Subway,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89.8,"Tuesday, May 29, 2018",84,2801755,78705,30.28363234,-97.74164716,5,29,2018,,,5/29/2018
6473,Dobie Mall--Subway,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89.8,"Thursday, December 10, 2015",98,2801755,78705,30.28363234,-97.74164716,12,10,2015,,,12/10/2015
6474,Dobie Mall--Subway,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89.8,"Monday, May 15, 2017",89,2801755,78705,30.28363234,-97.74164716,5,15,2017,,,5/15/2017
6475,Dobie Mall--Subway,"2025 GUADALUPE ST
AUSTIN, TX 78705
",89.8,"Monday, November 28, 2016",85,2801755,78705,30.28363234,-97.74164716,11,28,2016,,,11/28/2016
6476,Dobie Market,"2025 GUADALUPE ST
AUSTIN, TX 78705
",94.5,"Tuesday, November 22, 2016",95,10583931,78705,30.28363234,-97.74164716,11,22,2016,,,11/22/2016
6477,Dobie Market,"2025 GUADALUPE ST
AUSTIN, TX 78705
",94.5,"Tuesday, July 31, 2018",95,10583931,78705,30.28363234,-97.74164716,7,31,2018,,,7/31/2018
6478,Dobie Market,"2025 GUADALUPE ST
AUSTIN, TX 78705
",94.5,"Thursday, May 4, 2017",93,10583931,78705,30.28363234,-97.74164716,5,4,2017,,,5/4/2017
6479,Dobie Market,"2025 GUADALUPE ST
AUSTIN, TX 78705
",94.5,"Thursday, December 10, 2015",95,10583931,78705,30.28363234,-97.74164716,12,10,2015,,,12/10/2015
6480,Dobie Market,"2025 GUADALUPE ST
AUSTIN, TX 78705
",94.5,"Thursday, June 9, 2016",95,10583931,78705,30.28363234,-97.74164716,6,9,2016,,,6/9/2016
6481,Dobie Market,"2025 GUADALUPE ST
AUSTIN, TX 78705
",94.5,"Monday, October 30, 2017",94,10583931,78705,30.28363234,-97.74164716,10,30,2017,,,10/30/2017
6482,Dock and Roll Diner,"1250 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",89.2,"Thursday, October 27, 2016",90,11248551,78746,30.28057316,-97.82271867,10,27,2016,,,10/27/2016
6483,Dock and Roll Diner,"1250 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",89.2,"Friday, May 19, 2017",89,11248551,78746,30.28057316,-97.82271867,5,19,2017,,,5/19/2017
6484,Dock and Roll Diner,"1250 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",89.2,"Tuesday, March 8, 2016",93,11248551,78746,30.28057316,-97.82271867,3,8,2016,,,3/8/2016
6485,Dock and Roll Diner,"1250 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",89.2,"Wednesday, May 30, 2018",94,11248551,78746,30.28057316,-97.82271867,5,30,2018,,,5/30/2018
6486,Dock and Roll Diner,"1250 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",89.2,"Tuesday, November 14, 2017",80,11248551,78746,30.28057316,-97.82271867,11,14,2017,,,11/14/2017
6487,Doc's Motorworks Bar & Grill,"1106 W 38TH ST
AUSTIN, TX 78705
",85.5,"Monday, December 14, 2015",87,2800984,78705,30.30598644,-97.74428149,12,14,2015,,,12/14/2015
6488,Doc's Motorworks Bar & Grill,"1106 W 38TH ST
AUSTIN, TX 78705
",85.5,"Tuesday, June 14, 2016",94,2800984,78705,30.30598644,-97.74428149,6,14,2016,,,6/14/2016
6489,Doc's Motorworks Bar & Grill,"1106 W 38TH ST
AUSTIN, TX 78705
",85.5,"Thursday, December 15, 2016",76,2800984,78705,30.30598644,-97.74428149,12,15,2016,,,12/15/2016
6490,Doc's Motorworks Bar & Grill,"1106 W 38TH ST
AUSTIN, TX 78705
",85.5,"Wednesday, June 28, 2017",77,2800984,78705,30.30598644,-97.74428149,6,28,2017,,,6/28/2017
6491,Doc's Motorworks Bar & Grill,"1106 W 38TH ST
AUSTIN, TX 78705
",85.5,"Tuesday, February 27, 2018",93,2800984,78705,30.30598644,-97.74428149,2,27,2018,,,2/27/2018
6492,Doc's Motorworks Bar & Grill,"1106 W 38TH ST
AUSTIN, TX 78705
",85.5,"Wednesday, October 3, 2018",86,2800984,78705,30.30598644,-97.74428149,10,3,2018,,,10/3/2018
6493,"Dogwood Domain, The","11420 ROCK ROSE AVE
AUSTIN, TX 78758
",79.8,"Friday, March 16, 2018",78,11474365,78758,30.40085234,-97.72312028,3,16,2018,,,3/16/2018
6494,"Dogwood Domain, The","11420 ROCK ROSE AVE
AUSTIN, TX 78758
",79.8,"Friday, February 17, 2017",71,11474365,78758,30.40085234,-97.72312028,2,17,2017,,,2/17/2017
6495,"Dogwood Domain, The","11420 ROCK ROSE AVE
AUSTIN, TX 78758
",79.8,"Friday, August 25, 2017",81,11474365,78758,30.40085234,-97.72312028,8,25,2017,,,8/25/2017
6496,"Dogwood Domain, The","11420 ROCK ROSE AVE
AUSTIN, TX 78758
",79.8,"Friday, August 5, 2016",85,11474365,78758,30.40085234,-97.72312028,8,5,2016,,,8/5/2016
6497,"Dogwood Domain, The","11420 ROCK ROSE AVE
AUSTIN, TX 78758
",79.8,"Tuesday, August 28, 2018",84,11474365,78758,30.40085234,-97.72312028,8,28,2018,,,8/28/2018
6498,"Dogwood, The","715 W 6TH ST
AUSTIN, TX 78701
",85.6,"Friday, December 30, 2016",84,10440680,78701,30.2698939,-97.75028907,12,30,2016,,,12/30/2016
6499,"Dogwood, The","715 W 6TH ST
AUSTIN, TX 78701
",85.6,"Tuesday, May 9, 2017",92,10440680,78701,30.2698939,-97.75028907,5,9,2017,,,5/9/2017
6500,"Dogwood, The","715 W 6TH ST
AUSTIN, TX 78701
",85.6,"Tuesday, May 31, 2016",74,10440680,78701,30.2698939,-97.75028907,5,31,2016,,,5/31/2016
6501,"Dogwood, The","715 W 6TH ST
AUSTIN, TX 78701
",85.6,"Monday, November 27, 2017",90,10440680,78701,30.2698939,-97.75028907,11,27,2017,,,11/27/2017
6502,"Dogwood, The","715 W 6TH ST
AUSTIN, TX 78701
",85.6,"Wednesday, September 12, 2018",88,10440680,78701,30.2698939,-97.75028907,9,12,2018,,,9/12/2018
6503,Dolce Neve,"1713 S 1ST ST
AUSTIN, TX 78704
",96,"Friday, September 16, 2016",100,11049895,78704,30.24763762,-97.75545009,9,16,2016,,,9/16/2016
6504,Dolce Neve,"1713 S 1ST ST
AUSTIN, TX 78704
",96,"Tuesday, April 4, 2017",91,11049895,78704,30.24763762,-97.75545009,4,4,2017,,,4/4/2017
6505,Dolce Neve,"1713 S 1ST ST
AUSTIN, TX 78704
",96,"Tuesday, June 26, 2018",99,11049895,78704,30.24763762,-97.75545009,6,26,2018,,,6/26/2018
6506,Dolce Neve,"1713 S 1ST ST
AUSTIN, TX 78704
",96,"Tuesday, October 31, 2017",99,11049895,78704,30.24763762,-97.75545009,10,31,2017,,,10/31/2017
6507,Dolce Neve,"1713 S 1ST ST
AUSTIN, TX 78704
",96,"Tuesday, March 1, 2016",91,11049895,78704,30.24763762,-97.75545009,3,1,2016,,,3/1/2016
6508,Dolce Vita,"4222 DUVAL ST
AUSTIN, TX 78751
",87.6,"Thursday, January 14, 2016",88,2803266,78751,30.3043661,-97.72652902,1,14,2016,,,1/14/2016
6509,Dolce Vita,"4222 DUVAL ST
AUSTIN, TX 78751
",87.6,"Thursday, February 2, 2017",95,2803266,78751,30.3043661,-97.72652902,2,2,2017,,,2/2/2017
6510,Dolce Vita,"4222 DUVAL ST
AUSTIN, TX 78751
",87.6,"Thursday, April 5, 2018",79,2803266,78751,30.3043661,-97.72652902,4,5,2018,,,4/5/2018
6511,Dolce Vita,"4222 DUVAL ST
AUSTIN, TX 78751
",87.6,"Friday, August 11, 2017",85,2803266,78751,30.3043661,-97.72652902,8,11,2017,,,8/11/2017
6512,Dolce Vita,"4222 DUVAL ST
AUSTIN, TX 78751
",87.6,"Thursday, July 7, 2016",91,2803266,78751,30.3043661,-97.72652902,7,7,2016,,,7/7/2016
6513,Dollar General # 6619,"2205 W PECAN ST
AUSTIN, TX 78660
",97,"Tuesday, December 8, 2015",93,11152173,78660,30.44577305,-97.65060681,12,8,2015,,,12/8/2015
6514,Dollar General # 6619,"2205 W PECAN ST
AUSTIN, TX 78660
",97,"Wednesday, December 21, 2016",96,11152173,78660,30.44577305,-97.65060681,12,21,2016,,,12/21/2016
6515,Dollar General # 6619,"2205 W PECAN ST
AUSTIN, TX 78660
",97,"Tuesday, May 9, 2017",99,11152173,78660,30.44577305,-97.65060681,5,9,2017,,,5/9/2017
6516,Dollar General # 6619,"2205 W PECAN ST
AUSTIN, TX 78660
",97,"Monday, June 13, 2016",98,11152173,78660,30.44577305,-97.65060681,6,13,2016,,,6/13/2016
6517,Dollar General # 6619,"2205 W PECAN ST
AUSTIN, TX 78660
",97,"Thursday, November 16, 2017",98,11152173,78660,30.44577305,-97.65060681,11,16,2017,,,11/16/2017
6518,Dollar General # 6619,"2205 W PECAN ST
AUSTIN, TX 78660
",97,"Tuesday, May 15, 2018",98,11152173,78660,30.44577305,-97.65060681,5,15,2018,,,5/15/2018
6519,Dollar General #10959,"6010 E RIVERSIDE DR
AUSTIN, TX 78741
",94,"Tuesday, January 5, 2016",97,10167629,78741,30.22672073,-97.70628443,1,5,2016,,,1/5/2016
6520,Dollar General #10959,"6010 E RIVERSIDE DR
AUSTIN, TX 78741
",94,"Wednesday, December 6, 2017",93,10167629,78741,30.22672073,-97.70628443,12,6,2017,,,12/6/2017
6521,Dollar General #10959,"6010 E RIVERSIDE DR
AUSTIN, TX 78741
",94,"Wednesday, December 28, 2016",96,10167629,78741,30.22672073,-97.70628443,12,28,2016,,,12/28/2016
6522,Dollar General #10959,"6010 E RIVERSIDE DR
AUSTIN, TX 78741
",94,"Friday, June 29, 2018",92,10167629,78741,30.22672073,-97.70628443,6,29,2018,,,6/29/2018
6523,Dollar General #10959,"6010 E RIVERSIDE DR
AUSTIN, TX 78741
",94,"Tuesday, June 6, 2017",94,10167629,78741,30.22672073,-97.70628443,6,6,2017,,,6/6/2017
6524,Dollar General #10959,"6010 E RIVERSIDE DR
AUSTIN, TX 78741
",94,"Thursday, July 14, 2016",92,10167629,78741,30.22672073,-97.70628443,7,14,2016,,,7/14/2016
6525,Dollar General #11209,"9616 N LAMAR BLVD
AUSTIN, TX 78753
",95.7,"Tuesday, April 11, 2017",94,10143953,78753,30.36680311,-97.69560485,4,11,2017,,,4/11/2017
6526,Dollar General #11209,"9616 N LAMAR BLVD
AUSTIN, TX 78753
",95.7,"Thursday, February 8, 2018",97,10143953,78753,30.36680311,-97.69560485,2,8,2018,,,2/8/2018
6527,Dollar General #11209,"9616 N LAMAR BLVD
AUSTIN, TX 78753
",95.7,"Wednesday, January 20, 2016",94,10143953,78753,30.36680311,-97.69560485,1,20,2016,,,1/20/2016
6528,Dollar General #11209,"9616 N LAMAR BLVD
AUSTIN, TX 78753
",95.7,"Friday, May 13, 2016",94,10143953,78753,30.36680311,-97.69560485,5,13,2016,,,5/13/2016
6529,Dollar General #11209,"9616 N LAMAR BLVD
AUSTIN, TX 78753
",95.7,"Wednesday, October 12, 2016",95,10143953,78753,30.36680311,-97.69560485,10,12,2016,,,10/12/2016
6530,Dollar General #11209,"9616 N LAMAR BLVD
AUSTIN, TX 78753
",95.7,"Thursday, August 31, 2017",99,10143953,78753,30.36680311,-97.69560485,8,31,2017,,,8/31/2017
6531,Dollar General #11209,"9616 N LAMAR BLVD
AUSTIN, TX 78753
",95.7,"Thursday, September 6, 2018",97,10143953,78753,30.36680311,-97.69560485,9,6,2018,,,9/6/2018
6532,Dollar General #12304,"12320 DESSAU RD
AUSTIN, TX 78754
",97,"Friday, December 22, 2017",100,10553368,78754,30.3890864,-97.64783604,12,22,2017,,,12/22/2017
6533,Dollar General #12304,"12320 DESSAU RD
AUSTIN, TX 78754
",97,"Wednesday, April 25, 2018",100,10553368,78754,30.3890864,-97.64783604,4,25,2018,,,4/25/2018
6534,Dollar General #12304,"12320 DESSAU RD
AUSTIN, TX 78754
",97,"Wednesday, April 20, 2016",95,10553368,78754,30.3890864,-97.64783604,4,20,2016,,,4/20/2016
6535,Dollar General #12304,"12320 DESSAU RD
AUSTIN, TX 78754
",97,"Monday, November 14, 2016",92,10553368,78754,30.3890864,-97.64783604,11,14,2016,,,11/14/2016
6536,Dollar General #12304,"12320 DESSAU RD
AUSTIN, TX 78754
",97,"Wednesday, July 19, 2017",95,10553368,78754,30.3890864,-97.64783604,7,19,2017,,,7/19/2017
6537,Dollar General #12304,"12320 DESSAU RD
AUSTIN, TX 78754
",97,"Wednesday, October 17, 2018",100,10553368,78754,30.3890864,-97.64783604,10,17,2018,,,10/17/2018
6538,Dollar General #16198,"13903 FM 812 RD
AUSTIN, TX 78617
",94.5,"Monday, January 8, 2018",94,11621369,78617,30.12092544,-97.63595901,1,8,2018,,,1/8/2018
6539,Dollar General #16198,"13903 FM 812 RD
AUSTIN, TX 78617
",94.5,"Monday, June 11, 2018",95,11621369,78617,30.12092544,-97.63595901,6,11,2018,,,6/11/2018
6540,Dollar General Store # 12797,"5000 SPRINGDALE RD
AUSTIN, TX 78723
",93,"Friday, February 24, 2017",95,10717826,78723,30.29341342,-97.67817789,2,24,2017,,,2/24/2017
6541,Dollar General Store # 12797,"5000 SPRINGDALE RD
AUSTIN, TX 78723
",93,"Friday, July 8, 2016",96,10717826,78723,30.29341342,-97.67817789,7,8,2016,,,7/8/2016
6542,Dollar General Store # 12797,"5000 SPRINGDALE RD
AUSTIN, TX 78723
",93,"Wednesday, January 27, 2016",83,10717826,78723,30.29341342,-97.67817789,1,27,2016,,,1/27/2016
6543,Dollar General Store # 12797,"5000 SPRINGDALE RD
AUSTIN, TX 78723
",93,"Wednesday, June 6, 2018",96,10717826,78723,30.29341342,-97.67817789,6,6,2018,,,6/6/2018
6544,Dollar General Store # 12797,"5000 SPRINGDALE RD
AUSTIN, TX 78723
",93,"Friday, July 28, 2017",91,10717826,78723,30.29341342,-97.67817789,7,28,2017,,,7/28/2017
6545,Dollar General Store # 12797,"5000 SPRINGDALE RD
AUSTIN, TX 78723
",93,"Tuesday, January 30, 2018",97,10717826,78723,30.29341342,-97.67817789,1,30,2018,,,1/30/2018
6546,Dollar General Store # 16194,"4800 ROSS RD
AUSTIN, TX 78617
",89.3,"Friday, June 1, 2018",89,11394808,78617,30.18217514,-97.61287714,6,1,2018,,,6/1/2018
6547,Dollar General Store # 16194,"4800 ROSS RD
AUSTIN, TX 78617
",89.3,"Tuesday, July 18, 2017",88,11394808,78617,30.18217514,-97.61287714,7,18,2017,,,7/18/2017
6548,Dollar General Store # 16194,"4800 ROSS RD
AUSTIN, TX 78617
",89.3,"Monday, February 27, 2017",89,11394808,78617,30.18217514,-97.61287714,2,27,2017,,,2/27/2017
6549,Dollar General Store # 16194,"4800 ROSS RD
AUSTIN, TX 78617
",89.3,"Friday, December 22, 2017",90,11394808,78617,30.18217514,-97.61287714,12,22,2017,,,12/22/2017
6550,Dollar General Store # 16194,"4800 ROSS RD
AUSTIN, TX 78617
",89.3,"Tuesday, August 30, 2016",87,11394808,78617,30.18217514,-97.61287714,8,30,2016,,,8/30/2016
6551,Dollar General Store # 16194,"4800 ROSS RD
AUSTIN, TX 78617
",89.3,"Wednesday, April 6, 2016",93,11394808,78617,30.18217514,-97.61287714,4,6,2016,,,4/6/2016
6552,Dollar General Store #10315,"9600 MANCHACA RD
AUSTIN, TX 78748
",97.8,"Thursday, October 19, 2017",100,10004480,78748,30.17635532,-97.82271392,10,19,2017,,,10/19/2017
6553,Dollar General Store #10315,"9600 MANCHACA RD
AUSTIN, TX 78748
",97.8,"Thursday, May 4, 2017",100,10004480,78748,30.17635532,-97.82271392,5,4,2017,,,5/4/2017
6554,Dollar General Store #10315,"9600 MANCHACA RD
AUSTIN, TX 78748
",97.8,"Monday, April 16, 2018",89,10004480,78748,30.17635532,-97.82271392,4,16,2018,,,4/16/2018
6555,Dollar General Store #10315,"9600 MANCHACA RD
AUSTIN, TX 78748
",97.8,"Friday, April 1, 2016",100,10004480,78748,30.17635532,-97.82271392,4,1,2016,,,4/1/2016
6556,Dollar General Store #10315,"9600 MANCHACA RD
AUSTIN, TX 78748
",97.8,"Wednesday, November 9, 2016",99,10004480,78748,30.17635532,-97.82271392,11,9,2016,,,11/9/2016
6557,Dollar General Store #10315,"9600 MANCHACA RD
AUSTIN, TX 78748
",97.8,"Wednesday, September 5, 2018",99,10004480,78748,30.17635532,-97.82271392,9,5,2018,,,9/5/2018
6558,Dollar General Store #10876,"825 E RUNDBERG LN
AUSTIN, TX 78753
",95.3,"Monday, November 23, 2015",99,10005363,78753,30.35644639,-97.68685311,11,23,2015,,,11/23/2015
6559,Dollar General Store #10876,"825 E RUNDBERG LN
AUSTIN, TX 78753
",95.3,"Friday, December 2, 2016",95,10005363,78753,30.35644639,-97.68685311,12,2,2016,,,12/2/2016
6560,Dollar General Store #10876,"825 E RUNDBERG LN
AUSTIN, TX 78753
",95.3,"Wednesday, July 26, 2017",92,10005363,78753,30.35644639,-97.68685311,7,26,2017,,,7/26/2017
6561,Dollar General Store #10876,"825 E RUNDBERG LN
AUSTIN, TX 78753
",95.3,"Friday, May 27, 2016",97,10005363,78753,30.35644639,-97.68685311,5,27,2016,,,5/27/2016
6562,Dollar General Store #10876,"825 E RUNDBERG LN
AUSTIN, TX 78753
",95.3,"Friday, December 22, 2017",95,10005363,78753,30.35644639,-97.68685311,12,22,2017,,,12/22/2017
6563,Dollar General Store #10876,"825 E RUNDBERG LN
AUSTIN, TX 78753
",95.3,"Friday, June 8, 2018",94,10005363,78753,30.35644639,-97.68685311,6,8,2018,,,6/8/2018
6564,Dollar General Store #10948,"5002 NUCKOLS CROSSING RD
AUSTIN, TX 78744
",91.8,"Tuesday, November 21, 2017",94,10228828,78744,30.19545925,-97.73800489,11,21,2017,,,11/21/2017
6565,Dollar General Store #10948,"5002 NUCKOLS CROSSING RD
AUSTIN, TX 78744
",91.8,"Tuesday, May 30, 2017",91,10228828,78744,30.19545925,-97.73800489,5,30,2017,,,5/30/2017
6566,Dollar General Store #10948,"5002 NUCKOLS CROSSING RD
AUSTIN, TX 78744
",91.8,"Friday, April 27, 2018",94,10228828,78744,30.19545925,-97.73800489,4,27,2018,,,4/27/2018
6567,Dollar General Store #10948,"5002 NUCKOLS CROSSING RD
AUSTIN, TX 78744
",91.8,"Thursday, November 3, 2016",86,10228828,78744,30.19545925,-97.73800489,11,3,2016,,,11/3/2016
6568,Dollar General Store #10948,"5002 NUCKOLS CROSSING RD
AUSTIN, TX 78744
",91.8,"Monday, March 28, 2016",91,10228828,78744,30.19545925,-97.73800489,3,28,2016,,,3/28/2016
6569,Dollar General Store #10948,"5002 NUCKOLS CROSSING RD
AUSTIN, TX 78744
",91.8,"Thursday, October 11, 2018",95,10228828,78744,30.19545925,-97.73800489,10,11,2018,,,10/11/2018
6570,Dollar General Store #12219,"2101 W BEN WHITE BLVD
AUSTIN, TX 78745
",96.2,"Thursday, October 12, 2017",98,10442525,78745,30.22984257,-97.79117291,10,12,2017,,,10/12/2017
6571,Dollar General Store #12219,"2101 W BEN WHITE BLVD
AUSTIN, TX 78745
",96.2,"Monday, July 23, 2018",97,10442525,78745,30.22984257,-97.79117291,7,23,2018,,,7/23/2018
6572,Dollar General Store #12219,"2101 W BEN WHITE BLVD
AUSTIN, TX 78745
",96.2,"Monday, March 6, 2017",94,10442525,78745,30.22984257,-97.79117291,3,6,2017,,,3/6/2017
6573,Dollar General Store #12219,"2101 W BEN WHITE BLVD
AUSTIN, TX 78745
",96.2,"Thursday, April 12, 2018",96,10442525,78745,30.22984257,-97.79117291,4,12,2018,,,4/12/2018
6574,Dollar General Store #12219,"2101 W BEN WHITE BLVD
AUSTIN, TX 78745
",96.2,"Thursday, March 17, 2016",97,10442525,78745,30.22984257,-97.79117291,3,17,2016,,,3/17/2016
6575,Dollar General Store #12219,"2101 W BEN WHITE BLVD
AUSTIN, TX 78745
",96.2,"Tuesday, September 13, 2016",95,10442525,78745,30.22984257,-97.79117291,9,13,2016,,,9/13/2016
6576,Dollar General Store #12561,"6600 FM 969 RD
AUSTIN, TX 78724
",94.3,"Thursday, July 7, 2016",95,10624924,78724,30.28463701,-97.65781023,7,7,2016,,,7/7/2016
6577,Dollar General Store #12561,"6600 FM 969 RD
AUSTIN, TX 78724
",94.3,"Thursday, February 2, 2017",94,10624924,78724,30.28463701,-97.65781023,2,2,2017,,,2/2/2017
6578,Dollar General Store #12561,"6600 FM 969 RD
AUSTIN, TX 78724
",94.3,"Tuesday, July 25, 2017",95,10624924,78724,30.28463701,-97.65781023,7,25,2017,,,7/25/2017
6579,Dollar General Store #12561,"6600 FM 969 RD
AUSTIN, TX 78724
",94.3,"Monday, January 29, 2018",93,10624924,78724,30.28463701,-97.65781023,1,29,2018,,,1/29/2018
6580,Dollar General Store #12561,"6600 FM 969 RD
AUSTIN, TX 78724
",94.3,"Thursday, November 12, 2015",95,10624924,78724,30.28463701,-97.65781023,11,12,2015,,,11/12/2015
6581,Dollar General Store #12561,"6600 FM 969 RD
AUSTIN, TX 78724
",94.3,"Friday, June 8, 2018",94,10624924,78724,30.28463701,-97.65781023,6,8,2018,,,6/8/2018
6582,Dollar General Store #12630,"13712 FM 969 RD
AUSTIN, TX 78724
",92.6,"Friday, June 2, 2017",92,10639326,78724,30.24995719,-97.58776652,6,2,2017,,,6/2/2017
6583,Dollar General Store #12630,"13712 FM 969 RD
AUSTIN, TX 78724
",92.6,"Wednesday, April 25, 2018",91,10639326,78724,30.24995719,-97.58776652,4,25,2018,,,4/25/2018
6584,Dollar General Store #12630,"13712 FM 969 RD
AUSTIN, TX 78724
",92.6,"Thursday, November 9, 2017",92,10639326,78724,30.24995719,-97.58776652,11,9,2017,,,11/9/2017
6585,Dollar General Store #12630,"13712 FM 969 RD
AUSTIN, TX 78724
",92.6,"Friday, July 22, 2016",96,10639326,78724,30.24995719,-97.58776652,7,22,2016,,,7/22/2016
